TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,tx_hour,tx_day,tx_day_elapsed,is_night,is_weekend,card_tx_count,card_mean_amt,amt_deviation,amt_ratio,P_emaildomain,R_emaildomain,dist1,C1,C2,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D10,D15,M1,M2,M3,M4,M5,M6,id_01,id_02,id_03,id_05,id_06,id_09,id_10,id_11,id_13,id_17,id_19,id_20,DeviceType,isFraud
35.527,0,16136,204.0,185.0,3,138.0,2,299.0,87.0,3,5,5,1,1,2069,31.2365229579507,0.13309366669742254,1.1020729514265977,322811,510396,8.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,97.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,-10.0,155617.0,0.0,0.0,-11.0,0.0,0.0,100.0,52.0,225.0,176.0,507.0,0,0
36.95,4,7815,161.0,150.0,2,117.0,2,123.0,87.0,13,5,33,0,1,2411,112.3590945665699,-0.6652231552739339,0.32595532049086007,322811,510396,18.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,46.0,3.0,307.0,307.0,7.0,26.0,22.0,468.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
79.988,0,9633,296.0,185.0,3,138.0,2,299.0,87.0,16,4,39,0,0,4158,43.96003968253968,0.8013329296827078,1.7790909564313284,305,292,8.0,2.0,9.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,37.0,97.0,2.0,2.0,0.0,0.0,1,1,1,2,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,1
42.95,4,14741,286.0,150.0,3,226.0,2,204.0,87.0,22,4,109,0,0,207,89.83067632850242,-0.5161326351787979,0.4728578684657708,100934,510396,181.0,5.0,3.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,36.0,4.0,310.0,310.0,11.0,310.0,310.0,310.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
75.0,2,7585,553.0,150.0,3,226.0,1,181.0,87.0,19,0,21,0,0,5334,206.71477877765278,-0.6341136608225946,0.3610720452408606,45250,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,202482.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,312.0,277.0,0,0
59.0,4,17188,321.0,150.0,3,226.0,2,299.0,87.0,23,2,37,1,0,10344,129.63205510440835,-0.5406946637098782,0.4516502473519531,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
42.898,0,4461,375.0,185.0,2,224.0,2,299.0,87.0,1,0,119,1,0,2686,39.98920364854803,0.07096493936288062,1.0465682711920554,322811,510396,8.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,6.0,6.0,0.0,6.0,1,1,1,2,0,0,-95.0,222010.0,0.0,-4.0,-29.0,0.0,0.0,100.0,64.0,225.0,567.0,507.0,1,0
151.0,4,14223,382.0,150.0,3,226.0,2,204.0,87.0,22,5,19,0,1,27,90.72925925925927,0.6570503373454085,1.6461486903891887,6267,510396,8.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,34.0,34.0,34.0,441.0,441.0,349.0,1,0,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.0,4,10112,360.0,150.0,3,166.0,2,272.0,87.0,20,2,86,0,0,3560,107.81058426966293,-0.46696361949256837,0.5238460980848897,322811,510396,16.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.0,2.0,472.0,472.0,146.0,472.0,171.0,472.0,1,1,1,1,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
89.603,0,9633,130.0,185.0,3,138.0,2,299.0,87.0,15,4,4,0,0,4158,43.96003968253968,1.0151895024947197,1.9929475292433405,322811,510396,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
390.0,4,17492,302.0,150.0,3,226.0,1,387.0,87.0,11,4,137,0,0,95,171.27421052631578,1.2696374506982444,2.2638327513358445,45250,510396,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,24.0,2.0,59.0,59.0,1.0,87.0,87.0,87.0,1,1,1,1,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
77.0,4,8613,272.0,150.0,2,224.0,2,251.0,87.0,20,6,132,0,1,357,105.5555462184874,-0.26798742282204174,0.7226278005474716,4033,510396,273.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.0,1.0,496.0,496.0,5.0,585.0,530.0,585.0,1,1,1,1,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
107.95,4,8528,215.0,150.0,3,226.0,2,191.0,87.0,16,5,103,0,1,1523,101.03976362442548,0.06772101512317115,1.057920914020618,100934,510396,10.0,127.0,123.0,0.0,105.0,97.0,0.0,0.0,82.0,0.0,100.0,0.0,507.0,102.0,595.0,595.0,4.0,595.0,595.0,593.0,1,1,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
43.97,4,7664,490.0,150.0,3,226.0,2,264.0,87.0,14,1,15,0,0,2792,123.85318302292264,-0.6398169521097139,0.35217364055450034,322811,510396,10.0,5.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,27.0,5.0,206.0,206.0,10.0,125.0,290.0,290.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
67.95,4,12544,321.0,150.0,3,226.0,2,337.0,87.0,20,2,65,0,0,6773,108.95817983168463,-0.3729434217122977,0.6179622116700416,322811,510396,18.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
34.5,4,9500,321.0,150.0,3,226.0,2,330.0,87.0,20,2,93,0,0,14162,115.69811926281598,-0.6957962971104067,0.2956345844983372,100934,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
50.0,1,13432,399.0,150.0,0,236.0,1,126.0,87.0,10,2,30,0,0,10,163.5,-0.6899696048632219,0.303951367781155,100934,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,55131.0,0.0,0.0,-6.0,0.0,0.0,100.0,52.0,166.0,100.0,489.0,0,0
39.936,0,16062,500.0,185.0,2,137.0,1,299.0,87.0,17,0,56,0,0,1013,45.574983218163865,-0.12107322061180491,0.8574560255434571,45250,27509,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,1945,555.0,150.0,3,226.0,1,325.0,87.0,17,6,118,0,1,3,59.0,0.0,0.9833333333333333,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,368.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
445.0,4,5618,390.0,150.0,2,224.0,2,315.0,87.0,23,1,78,1,0,19,207.52105263157895,1.1388727630682247,2.1340770842272647,100934,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,104.0,104.0,41.0,104.0,104.0,104.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
214.0,4,10486,514.0,150.0,2,219.0,1,325.0,87.0,23,6,13,1,1,2505,240.938977245509,-0.1113461648561592,0.884520561492009,1011,510396,8.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,2.0,87.0,37.0,0.0,90.0,37.0,90.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
171.0,4,5033,269.0,150.0,2,224.0,2,191.0,87.0,21,5,159,0,1,2604,107.1365291858679,0.5905818440349782,1.5813342751743096,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
390.0,4,5700,122.0,150.0,2,126.0,2,264.0,87.0,0,1,92,1,0,962,110.49511434511435,2.5068801202331192,3.4979111173680733,100934,510396,8.0,7.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,8.0,6.0,0.0,97.0,8.0,8.0,2.0,8.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
150.0,2,6741,583.0,150.0,3,195.0,1,337.0,87.0,11,5,124,0,1,996,283.1864578313253,-0.4686587068493467,0.5278224766397218,322811,20529,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,226690.0,0.0,0.0,0.0,0.0,0.0,100.0,64.0,166.0,100.0,535.0,0,0
107.95,4,10057,225.0,150.0,2,224.0,2,327.0,87.0,13,5,68,0,1,3166,120.20926121288693,-0.10114129143444961,0.8906085139022595,322811,510396,5.0,6.0,6.0,0.0,1.0,6.0,0.0,0.0,4.0,0.0,3.0,0.0,36.0,4.0,20.0,20.0,20.0,20.0,103.0,103.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,2803,100.0,150.0,3,226.0,2,204.0,87.0,23,4,123,1,0,6141,142.68340872822014,-0.5897229852647425,0.40331726893822173,45250,510396,8.0,5.0,5.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,1
141.0,4,11839,490.0,150.0,3,226.0,2,512.0,87.0,23,3,59,1,0,1940,129.68568969072166,0.08657650532399208,1.0789245581034006,322811,510396,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,12.0,12.0,3.0,26.0,0.0,12.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
107.95,4,11839,490.0,150.0,3,226.0,2,269.0,87.0,13,0,70,0,0,1940,129.68568969072166,-0.16632035031655676,0.8260277024628517,322811,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
97.0,4,14482,512.0,150.0,3,226.0,2,126.0,87.0,14,0,126,0,0,266,125.04203007518797,-0.2224815806160852,0.76958455796163,100934,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
159.0,4,2660,310.0,150.0,2,224.0,2,264.0,87.0,22,2,156,0,0,41,106.48536585365852,0.4885747350745424,1.4792711429803265,36998,510396,12.0,4.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,45.0,4.0,166.0,166.0,5.0,585.0,215.0,146.0,1,1,0,1,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
25.95,4,1744,530.0,150.0,3,226.0,2,476.0,87.0,16,4,158,0,0,207,115.75951690821256,-0.7691836972810873,0.22225169037312748,322811,510396,39.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,33.0,3.0,4.0,4.0,5.0,0.0,5.0,5.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
511.95,4,5291,442.0,150.0,3,226.0,2,204.0,87.0,20,6,76,0,1,560,110.27303035714286,3.609832214990742,4.600845311364676,4092,510396,4.0,172.0,151.0,0.0,131.0,125.0,0.0,0.0,107.0,0.0,128.0,0.0,626.0,141.0,72.0,72.0,20.0,387.0,118.0,248.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,12577,268.0,150.0,3,166.0,2,225.0,87.0,16,1,141,0,0,2891,100.23127637495676,-0.41767009059876453,0.5724515394368379,322811,510396,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,73.0,73.0,27.0,26.0,73.0,73.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
149.95,4,7069,111.0,150.0,2,166.0,2,315.0,87.0,19,5,159,0,1,506,91.64084980237153,0.6294107871637398,1.6186164129526517,322811,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
29.0,4,9136,555.0,150.0,3,226.0,2,433.0,87.0,11,5,26,0,1,41,53.951219512195124,-0.45406125166444744,0.5277407900577008,100934,510396,8.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,90.0,6.0,281.0,281.0,1.0,500.0,474.0,471.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
92.0,4,3570,512.0,150.0,3,226.0,2,123.0,87.0,16,4,46,0,0,178,106.12483146067416,-0.13185394336755082,0.8588111527976916,322811,510396,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,3.0,3.0,1.0,26.0,15.0,15.0,1,1,1,1,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
50.0,1,9175,111.0,150.0,3,226.0,2,126.0,87.0,18,1,15,0,0,1167,142.6646649528706,-0.64500665479065,0.3480326913817157,322811,3701,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,46228.0,0.0,6.0,-34.0,0.0,0.0,100.0,52.0,166.0,410.0,533.0,0,0
39.95,4,6156,225.0,150.0,3,166.0,2,204.0,87.0,2,3,129,1,0,268,99.13194029850746,-0.5910395835941832,0.39897359305036345,322811,510396,8.0,6.0,4.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,3.0,0.0,97.0,8.0,26.0,355.0,52.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
2390.65,4,11207,361.0,150.0,3,226.0,2,325.0,87.0,13,0,56,0,0,3693,133.30687625236934,16.8073533294451,17.799907694285505,45250,510396,46.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
25.0,1,12544,321.0,150.0,3,226.0,2,441.0,87.0,1,3,10,1,0,6773,108.95817983168463,-0.7635464679408229,0.2273591654415164,45250,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,222355.0,0.0,0.0,-1.0,0.0,0.0,100.0,52.0,166.0,144.0,161.0,0,0
58.95,4,12544,321.0,150.0,3,226.0,2,330.0,87.0,22,1,78,0,0,6773,108.95817983168463,-0.4547927212712436,0.5361129121110957,6267,510396,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
34.0,4,7919,194.0,150.0,2,166.0,2,204.0,87.0,2,1,155,1,0,14932,101.2098506563086,-0.6575672523219783,0.332648954887221,100934,510396,14.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,43.0,2.0,217.0,217.0,3.0,83.0,83.0,549.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
68.5,4,2884,490.0,150.0,3,226.0,2,264.0,87.0,14,4,67,0,0,3873,111.03222230828815,-0.3796427619836799,0.6114312345916249,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
15.0,4,3786,418.0,150.0,3,226.0,2,441.0,87.0,1,3,94,1,0,223,87.7659192825112,-0.8197506415826379,0.16898377351627702,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
213.0,4,13734,491.0,150.0,3,226.0,2,337.0,87.0,20,6,125,0,1,209,102.5851100478469,1.0659339928407805,2.056280095677973,322811,510396,87.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,12.0,12.0,1.0,212.0,12.0,212.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,1
49.0,4,15066,170.0,150.0,2,102.0,1,181.0,87.0,19,0,182,0,0,7945,209.86134461925738,-0.7628773538825587,0.23238019319509245,322811,510396,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
50.0,3,16659,170.0,150.0,3,226.0,1,330.0,87.0,17,6,153,0,1,2988,181.65500669344044,-0.7207850968706486,0.27374010110720726,322811,1812,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-10.0,29306.0,0.0,0.0,0.0,0.0,0.0,100.0,51.0,166.0,341.0,472.0,0,0
59.95,4,16498,534.0,150.0,2,224.0,2,315.0,87.0,19,4,53,0,0,64,131.68390625,-0.5406375820353119,0.45182570889225687,322811,510396,8.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,24.0,2.0,287.0,287.0,12.0,26.0,287.0,287.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
50.0,4,16883,111.0,150.0,3,226.0,2,476.0,87.0,23,3,3,1,0,452,152.3774557522124,-0.6674869865986524,0.32599315039347804,164,510396,8.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,45.0,3.0,475.0,475.0,6.0,475.0,475.0,475.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
23.95,4,2884,490.0,150.0,3,226.0,2,231.0,87.0,19,2,23,0,0,3873,111.03222230828815,-0.7772962145538534,0.2137777820214513,322811,510396,8.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,1.0,494.0,494.0,17.0,26.0,494.0,161.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
100.0,2,15484,418.0,150.0,3,226.0,2,264.0,87.0,1,5,103,1,1,1277,116.19358809710258,-0.13817810649918089,0.8532890034661575,322811,20529,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-15.0,88714.0,0.0,0.0,0.0,0.0,-6.0,95.36000061035156,52.0,166.0,341.0,472.0,0,0
209.95,4,9426,555.0,150.0,3,226.0,2,204.0,87.0,12,5,47,0,1,37,144.7937837837838,0.44690668233732556,1.4400476793397559,322811,510396,8.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,21.0,1.0,257.0,257.0,15.0,0.0,0.0,230.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
130.95,4,4090,490.0,150.0,3,226.0,2,310.0,87.0,23,2,156,1,0,910,96.4719131868132,0.35372330024041504,1.343463934569779,45250,510396,6.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,11.0,11.0,2.0,11.0,11.0,11.0,1,1,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
500.0,2,4151,404.0,150.0,2,102.0,1,310.0,87.0,13,3,136,0,0,394,235.18847715736038,1.1211873078220034,2.1169534010199635,322811,11842,8.0,1329.0,1458.0,981.0,0.0,997.0,0.0,515.0,0.0,473.0,1046.0,0.0,761.0,708.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,530890.0,0.0,0.0,-5.0,0.0,0.0,100.0,52.0,166.0,216.0,214.0,0,1
104.78,4,7508,321.0,150.0,3,226.0,2,110.0,87.0,13,0,84,0,0,3490,125.9003229226361,-0.16643238122815457,0.8256874181784266,28289,510396,8.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,38.0,38.0,0.0,38.0,38.0,38.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
29.0,4,4571,584.0,150.0,2,117.0,2,325.0,87.0,18,3,24,0,0,321,136.8604984423676,-0.782388716572489,0.21035757397992733,322811,510396,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,8.0,2.0,282.0,282.0,13.0,26.0,282.0,52.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,16450,555.0,150.0,3,226.0,2,181.0,87.0,19,0,140,0,0,9,75.72777777777779,-0.2316993700673377,0.7552675403663746,45250,510396,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,394.0,394.0,24.0,618.0,618.0,618.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
36.95,4,9803,583.0,150.0,3,226.0,1,272.0,87.0,19,2,79,0,0,1538,202.05380949284788,-0.8131037280473346,0.181971469002661,322811,510396,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
52.81,0,18250,545.0,185.0,3,226.0,1,299.0,87.0,19,5,152,0,1,117,50.17688034188034,0.05145135147999361,1.0319112780460595,45250,27509,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-5.0,468444.0,0.0,0.0,-6.0,0.0,0.0,100.0,64.0,225.0,271.0,507.0,1,0
68.95,4,15856,390.0,150.0,2,224.0,2,204.0,87.0,17,6,48,0,1,99,135.59676767676768,-0.48790881958843696,0.50477036296465,100934,510396,47.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,13.0,13.0,14.0,0.0,0.0,14.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
107.95,4,3084,555.0,150.0,3,226.0,2,315.0,87.0,19,1,127,0,0,65,74.03384615384616,0.45201139998359713,1.4386840810300991,196,510396,50.0,99.0,115.0,0.0,114.0,81.0,0.0,0.0,86.0,0.0,76.0,0.0,498.0,85.0,152.0,152.0,26.0,152.0,152.0,152.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
